Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,2,0,3,1322,1,2,4,1,3,1,52,2,1,6,3,2,2809,3,2725,2,0,14,3,4,0,8,2,3,2,2,2,2.0
40,2,0,3,1194,1,2,4,3,3,0,98,3,1,6,3,1,2001,3,12549,2,0,14,3,2,3,20,2,3,5,3,0,2.0
41,2,1,3,1102,2,1,2,1,2,0,94,3,2,7,4,2,5993,2,19479,8,1,11,3,1,0,8,0,1,6,4,0,5.0
41,2,1,3,1360,1,12,3,5,2,0,49,3,5,5,3,1,19545,1,16280,1,0,12,3,4,0,23,0,3,22,15,15,8.0
41,2,0,3,802,2,9,1,1,3,1,96,3,3,7,3,0,8189,2,21196,3,1,13,3,3,1,12,2,3,9,7,0,7.0
41,2,0,2,857,1,10,3,1,4,1,91,2,4,3,1,0,17181,1,12888,4,0,13,3,2,1,21,2,2,7,6,7,7.0
41,2,0,3,933,1,9,4,1,3,1,94,3,1,2,1,1,2238,3,6961,2,0,21,4,4,1,7,2,3,5,0,1,4.0
41,2,0,3,465,1,14,3,1,1,1,56,3,1,6,3,0,2451,3,4609,4,0,12,3,1,1,13,2,3,9,8,1,8.0
41,2,1,3,1356,2,20,2,2,2,0,70,3,1,8,2,2,3140,3,21728,1,1,22,4,4,0,4,5,2,4,3,0,2.0
41,2,0,3,896,2,6,3,1,4,0,75,3,3,3,4,2,13591,0,14674,3,1,18,3,3,0,16,3,3,1,0,0,0.0
41,2,0,3,1411,1,19,2,1,3,1,36,3,2,6,1,0,3072,3,19877,2,0,16,3,1,2,17,2,2,1,0,0,0.0
41,2,0,3,334,2,2,4,1,4,1,88,3,4,3,2,2,16015,1,15896,1,0,19,3,2,0,22,2,3,22,10,0,4.0
41,2,0,3,483,1,6,3,3,4,1,95,2,2,4,2,2,6032,2,10110,6,1,15,3,4,0,8,3,3,5,4,1,2.0
41,2,1,2,143,2,4,3,2,1,1,56,3,2,7,2,2,9355,2,9558,1,0,18,3,3,0,8,5,3,8,7,7,7.0
41,2,0,0,267,2,10,2,1,4,1,56,3,2,7,4,2,6230,2,13430,7,0,14,3,4,0,16,3,3,14,3,1,10.0
41,2,0,0,509,1,2,4,4,1,0,62,2,2,0,3,2,6811,2,2112,2,1,17,3,1,0,10,3,3,8,7,0,7.0
41,2,0,3,1276,2,2,5,1,2,0,91,3,4,3,1,1,16595,1,5626,7,0,16,3,2,1,22,2,3,18,16,11,8.0
41,2,0,3,427,0,10,4,0,2,1,73,2,5,3,4,0,19141,1,8861,3,0,15,3,2,3,23,2,2,21,6,12,6.0
41,2,0,3,314,0,1,3,0,4,1,59,2,5,3,3,1,19189,1,19562,1,0,12,3,2,1,22,3,3,22,7,2,10.0
41,2,1,3,1085,1,2,4,1,2,0,57,1,1,2,4,0,2778,3,17725,4,1,13,3,3,1,10,1,2,7,7,1,0.0
41,2,0,3,263,1,6,3,3,4,1,59,3,1,2,1,2,4721,3,3119,2,1,13,3,3,0,20,3,3,18,13,2,17.0
41,2,0,2,840,1,9,3,3,1,1,64,3,5,5,3,0,19419,1,3735,2,0,17,3,2,1,21,2,4,18,16,0,11.0
41,2,0,3,549,1,7,2,3,4,0,42,3,2,4,3,2,5003,2,23371,6,0,14,3,2,0,8,6,3,2,2,2,1.0
41,2,0,0,247,1,7,1,1,2,0,55,1,5,5,3,0,19973,1,20284,1,0,22,4,2,2,21,3,3,21,16,5,10.0
41,2,0,3,509,1,7,2,5,2,0,43,4,1,6,3,1,3376,3,18863,1,0,13,3,3,0,10,3,3,10,6,0,8.0
41,2,0,3,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,3,9051,3,1,11,3,1,1,6,4,3,1,0,0,0.0
41,2,1,0,906,1,5,2,1,1,1,95,2,1,6,1,0,2107,3,20293,6,0,17,3,1,1,5,2,1,1,0,0,0.0
41,2,0,0,256,2,10,2,3,3,1,40,1,2,7,2,2,6151,2,22074,1,0,13,3,1,0,19,4,3,19,2,11,9.0
41,2,0,2,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,3,4297,0,0,17,3,4,1,10,2,3,9,3,1,7.0
41,2,0,2,1200,1,22,3,1,4,0,75,3,2,6,4,0,5467,2,13953,3,1,14,3,1,2,12,4,2,6,2,3,3.0
41,2,0,3,1283,1,5,5,3,2,1,90,4,1,6,3,1,2127,3,5561,2,1,12,3,1,0,7,5,2,4,2,0,3.0
41,2,0,3,1206,2,23,2,1,4,1,80,3,3,7,3,2,7082,2,11591,3,1,16,3,4,0,21,2,3,2,0,0,2.0
41,2,0,3,918,2,6,3,2,4,1,35,3,3,7,3,2,9241,2,15869,1,0,12,3,2,0,10,3,3,10,8,8,7.0
41,2,0,0,552,0,4,3,0,3,1,60,1,2,1,2,1,6430,2,20794,6,0,19,3,2,1,10,4,3,3,2,1,2.0
41,2,0,3,548,1,9,4,1,3,1,94,3,1,2,1,0,2289,3,20520,1,0,20,4,2,2,5,2,3,5,3,0,4.0
41,2,0,3,447,1,5,3,1,2,1,85,4,2,0,2,2,6870,2,15530,3,0,12,3,1,0,11,3,1,3,2,1,2.0
41,2,0,3,796,2,4,1,2,3,0,81,3,3,7,3,0,10447,0,26458,0,1,13,3,4,1,23,3,4,22,14,13,5.0
41,2,0,3,337,2,8,3,2,3,0,54,3,2,7,2,1,4393,3,26841,5,0,21,4,3,1,14,3,3,5,4,1,4.0
41,2,0,3,642,1,1,3,1,4,1,76,3,1,6,4,1,2782,3,21412,3,0,22,4,1,1,12,3,3,5,3,1,0.0
41,2,0,3,582,1,28,4,1,1,0,60,2,4,4,2,1,13570,0,5640,0,0,23,4,3,1,21,3,3,20,7,0,10.0
41,2,0,3,930,2,3,3,1,3,1,57,2,2,7,2,0,8938,2,12227,2,0,11,3,3,1,14,5,3,5,4,0,4.0
42,2,0,0,926,1,21,2,3,3,0,36,3,2,4,3,0,5265,2,16439,2,0,16,3,2,1,11,5,3,5,3,0,2.0
42,2,0,3,532,1,4,2,5,3,1,58,3,5,3,4,1,19232,1,4933,1,0,11,3,4,0,22,3,3,22,17,11,15.0
42,2,0,3,635,2,1,1,1,2,1,99,3,2,7,3,1,4907,3,24532,1,0,25,4,3,0,20,3,3,20,16,11,6.0
42,2,0,2,555,2,26,3,2,3,0,77,3,4,7,2,1,13525,0,14864,5,0,14,3,4,1,23,2,4,20,4,4,8.0
42,2,0,3,810,1,23,5,1,1,0,44,3,4,5,4,2,15992,1,15901,2,0,14,3,2,0,16,2,3,1,0,0,0.0
42,2,0,3,544,0,2,1,5,3,1,52,3,1,1,3,0,2696,3,24017,0,1,11,3,3,1,4,5,3,3,2,1,0.0
42,2,0,3,1332,1,2,4,4,1,1,98,2,2,0,4,2,6781,2,17078,3,0,23,4,2,0,14,6,3,1,0,0,0.0
42,2,0,3,201,1,1,4,1,2,0,95,3,1,2,1,0,2576,3,20490,3,0,16,3,2,1,8,5,3,5,2,1,2.0
42,2,0,2,532,1,29,2,1,1,0,92,3,2,6,3,0,4556,3,12932,2,0,11,3,2,1,19,3,3,5,4,0,2.0
42,2,0,2,1368,1,28,4,5,4,0,88,2,2,0,4,1,4523,3,4386,0,0,11,3,4,3,7,4,4,6,5,0,4.0
42,2,0,2,1474,1,5,2,4,2,1,97,3,1,2,3,1,2093,3,9260,4,0,17,3,4,1,8,4,3,2,2,2,0.0
42,2,0,3,319,1,24,3,3,4,1,56,3,3,4,1,1,7406,2,6950,1,1,21,4,4,1,10,5,2,10,9,5,8.0
42,2,0,3,622,1,2,4,1,3,0,81,3,2,0,4,1,4089,3,5718,1,0,13,3,2,2,10,4,3,10,2,2,2.0
42,2,1,2,933,1,19,3,3,3,1,57,4,1,6,3,0,2759,3,20366,6,1,12,3,4,0,7,2,3,2,2,2,2.0
42,2,0,2,570,1,8,3,1,2,1,66,3,5,3,4,0,18430,1,16225,1,0,13,3,2,1,24,4,2,24,7,14,9.0
42,2,0,3,932,1,1,2,1,4,0,43,2,2,4,4,1,6062,2,4051,9,1,13,3,4,1,8,4,3,4,3,0,2.0
42,2,0,3,933,1,29,3,1,2,1,98,3,2,4,2,1,4434,3,11806,1,0,13,3,4,1,10,3,2,9,8,7,8.0
42,2,0,2,1271,1,2,1,3,2,1,35,3,1,6,4,2,2515,3,9068,5,1,14,3,4,0,8,2,3,2,1,2,2.0
42,2,0,3,1265,1,3,3,1,3,0,95,4,2,2,4,1,5231,2,23726,2,1,13,3,2,1,17,1,2,5,3,1,3.0
42,2,0,3,462,2,14,2,3,3,0,68,2,2,7,3,2,6244,2,7824,7,0,17,3,1,0,10,6,3,5,4,0,3.0
42,2,0,3,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,1,7770,6,0,13,3,2,0,21,3,4,1,0,0,0.0
42,2,0,3,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,1,14399,0,0,17,3,4,1,23,3,3,22,6,13,7.0
42,2,0,3,188,1,29,3,3,2,1,56,1,2,2,4,2,4272,3,9558,4,0,19,3,1,0,16,3,3,1,0,0,0.0
42,2,1,2,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,0,2447,0,1,12,3,2,0,22,2,2,21,9,13,14.0
42,2,0,3,647,2,4,4,2,2,1,45,3,2,7,1,2,5155,2,2253,7,0,13,3,4,0,9,3,4,6,4,1,5.0
42,2,0,0,179,0,2,5,3,4,1,79,4,2,1,1,1,6272,2,12858,7,0,16,3,1,1,10,3,4,4,3,0,3.0
42,2,0,2,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,0,23281,3,1,17,3,3,0,20,6,3,1,0,0,0.0
42,2,0,3,603,1,7,4,3,2,0,78,4,2,6,2,1,2372,3,5628,6,1,16,3,4,0,18,2,3,1,0,0,0.0
42,2,0,0,495,1,2,1,1,3,1,37,3,4,3,3,1,17861,1,26582,0,1,13,3,4,0,21,3,2,20,8,2,10.0
42,2,0,3,1147,0,10,3,0,3,0,31,3,4,3,1,1,16799,1,16616,0,0,14,3,3,1,21,5,3,20,7,0,9.0
42,2,0,2,748,1,9,2,3,1,0,74,3,1,2,4,2,3673,3,16458,1,0,13,3,3,0,12,3,3,12,9,5,8.0
42,2,0,3,1210,1,2,3,3,3,1,68,2,1,2,2,1,4841,3,24052,4,0,14,3,2,1,4,3,3,1,0,0,0.0
42,2,0,2,288,1,2,3,1,4,1,40,3,3,0,4,1,10124,0,18611,2,1,14,3,3,1,24,3,1,20,8,13,9.0
42,2,0,3,1059,1,9,2,4,4,1,93,2,5,3,4,2,19613,1,26362,8,0,22,4,4,0,24,2,3,1,0,0,1.0
42,2,0,3,855,1,12,3,3,2,1,57,3,1,2,2,0,2766,3,8952,8,0,22,4,2,3,7,6,2,5,3,0,4.0
42,2,0,3,1128,1,13,3,3,2,1,95,4,2,0,1,1,5538,2,5696,5,0,18,3,3,2,10,2,2,0,0,0,0.0
42,2,0,0,355,1,10,4,5,3,1,38,3,1,6,3,1,2936,3,6161,3,0,22,4,2,2,10,1,2,6,3,3,3.0
42,2,0,3,1142,1,8,3,1,4,1,81,3,1,2,3,2,3968,3,13624,4,0,13,3,4,0,8,3,3,0,0,0,0.0
42,2,0,3,1396,1,6,3,3,3,1,83,3,3,5,1,1,13348,0,14842,9,0,13,3,2,1,18,3,4,13,7,5,7.0
42,2,0,3,419,2,12,4,2,2,1,77,3,2,7,4,0,5087,2,2900,3,1,12,3,3,2,14,4,3,0,0,0,0.0
42,2,0,0,335,1,23,2,1,4,1,37,2,2,6,3,2,4332,3,14811,1,0,12,3,4,0,20,2,3,20,9,3,7.0
42,2,0,3,557,1,18,4,1,4,1,35,3,2,6,1,0,5410,2,11189,6,1,17,3,3,1,9,3,2,4,3,1,2.0
42,2,0,3,300,1,2,3,1,1,1,56,3,5,3,3,1,18880,1,17312,5,0,11,3,1,0,24,2,2,22,6,4,14.0
43,2,0,3,1273,1,2,2,3,4,0,72,4,1,6,3,0,2645,3,21923,1,0,12,3,4,2,6,3,2,5,3,1,4.0
43,2,0,2,394,2,26,2,1,3,1,92,3,4,3,4,1,16959,1,19494,1,1,12,3,4,2,25,3,4,25,12,4,12.0
43,2,0,2,957,1,28,3,3,2,0,72,4,1,6,3,2,4739,3,16090,4,0,12,3,4,0,18,2,3,3,2,1,2.0
43,2,0,0,1344,1,7,3,3,4,1,37,4,1,6,4,0,2089,3,5228,4,0,14,3,4,3,7,3,4,5,4,2,2.0
43,2,0,3,1034,2,16,3,2,4,0,80,3,4,3,4,1,16064,1,7744,5,1,22,4,3,1,22,3,3,17,13,1,9.0
43,2,0,2,185,1,10,4,1,3,0,33,3,1,2,4,2,2455,3,10675,0,0,19,3,1,0,9,5,3,8,7,1,7.0
43,2,0,2,559,1,10,4,1,3,0,82,2,2,2,3,0,5257,2,6227,1,0,11,3,2,1,9,3,4,9,7,0,0.0
43,2,0,3,1001,1,7,3,1,3,0,43,3,3,0,1,1,9985,2,9262,8,0,16,3,1,1,10,1,2,1,0,0,0.0
43,2,0,3,982,1,12,3,1,1,1,59,2,4,5,2,0,14336,0,4345,1,0,11,3,3,1,25,3,3,25,10,3,9.0
43,2,0,2,313,1,21,3,3,4,1,61,3,1,2,4,1,2258,3,15238,7,0,20,4,1,1,8,1,3,3,2,1,2.0
43,2,0,3,1473,1,8,4,4,3,0,74,3,2,0,3,0,4522,3,2227,4,1,14,3,4,0,8,3,3,5,2,0,2.0
43,2,0,3,782,1,6,4,4,2,1,50,2,4,5,4,0,16627,1,2671,4,1,14,3,3,1,21,3,2,1,0,0,0.0
43,2,0,2,1001,1,9,5,3,4,1,72,3,2,2,3,0,5679,2,19627,3,1,13,3,2,1,10,3,3,8,7,4,7.0
43,2,0,2,775,2,15,3,1,4,1,47,2,2,7,4,1,6804,2,23683,3,0,18,3,3,1,7,5,3,2,2,2,2.0
43,2,0,3,589,1,14,2,1,2,1,94,3,4,5,1,1,17159,1,5200,6,0,24,4,3,1,22,3,3,4,1,1,0.0
43,2,0,2,422,1,1,3,1,4,0,33,3,2,0,4,1,5562,2,21782,4,0,13,3,2,1,12,2,2,5,2,2,2.0
43,2,0,3,177,1,8,3,1,1,0,55,3,2,4,2,0,4765,3,23814,4,0,21,4,3,1,4,2,4,1,0,0,0.0
43,2,0,3,415,2,25,3,3,3,1,79,2,3,7,4,0,10798,0,5268,5,0,13,3,3,1,18,5,3,1,0,0,0.0
43,2,0,2,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,0,11535,8,0,11,3,3,1,18,1,3,8,7,0,1.0
43,2,1,3,1372,2,9,3,2,1,0,85,1,2,7,3,2,5346,2,9489,8,0,13,3,2,0,7,2,2,4,3,1,3.0
43,2,0,3,920,1,3,3,1,3,1,96,1,5,5,4,1,19740,1,18625,3,0,14,3,2,1,25,2,3,8,7,0,7.0
43,2,0,3,531,2,4,4,2,4,0,56,2,3,7,4,2,10231,0,20364,3,0,14,3,4,0,23,3,4,21,7,15,17.0
43,2,0,3,930,1,6,3,3,1,0,73,2,2,6,3,2,4081,3,20003,1,1,14,3,1,0,20,3,1,20,7,1,8.0
43,2,0,3,990,1,27,3,5,4,1,87,4,1,2,2,0,4876,3,5855,5,0,12,3,3,1,8,0,3,6,4,0,2.0
43,2,0,3,1291,1,15,2,1,3,1,65,2,4,5,3,1,17603,1,3525,1,0,24,4,1,1,14,3,3,14,10,6,11.0
43,2,0,3,1179,2,2,3,3,4,1,73,3,2,7,4,1,7847,2,6069,1,1,17,3,1,1,10,3,3,10,9,8,8.0
43,2,1,2,807,1,17,3,5,3,1,38,2,1,6,3,1,2437,3,15587,9,1,16,3,4,1,6,4,3,1,0,0,0.0
43,2,0,3,244,0,2,3,1,2,1,97,3,1,1,4,2,3539,3,5033,0,0,13,3,2,0,10,5,3,9,7,1,8.0
43,2,0,0,343,1,9,3,1,1,1,52,3,1,6,3,2,2438,3,24978,4,0,13,3,3,0,7,2,2,3,2,1,2.0
43,2,0,2,1422,2,2,4,1,1,1,92,3,2,7,4,1,5675,2,19246,1,0,20,4,3,1,7,5,3,7,7,7,7.0
43,2,0,3,823,1,6,3,3,1,0,81,2,5,3,3,1,19392,1,22539,7,0,13,3,4,0,21,2,3,16,12,6,14.0
43,2,0,3,574,1,11,3,1,1,1,30,3,3,0,3,1,7510,2,16873,1,0,17,3,2,1,10,1,3,10,9,0,9.0
44,2,0,3,1459,1,10,4,4,4,1,41,3,2,0,4,1,6465,2,19121,2,1,13,3,4,0,9,5,4,4,2,1,3.0
44,2,0,3,1488,2,1,5,2,2,0,75,3,2,7,1,0,5454,2,4009,5,1,21,4,3,1,9,2,2,4,3,1,3.0
44,2,0,0,489,1,23,3,3,2,1,67,3,2,2,2,1,2042,3,25043,4,0,12,3,3,1,17,3,4,3,2,1,2.0
44,2,1,2,920,1,24,3,1,4,1,43,3,1,2,3,0,3161,3,19920,3,1,22,4,4,1,19,0,1,1,0,0,0.0
44,2,0,3,1112,0,1,4,1,1,0,50,2,2,1,3,2,5985,2,26894,4,0,11,3,2,0,10,1,4,2,2,0,2.0
44,2,0,3,1315,1,3,4,4,4,1,35,3,5,3,4,1,19513,1,9358,4,1,12,3,1,1,26,2,4,2,2,0,1.0
44,2,0,0,381,1,24,3,3,1,1,49,1,1,2,3,2,3708,3,2104,2,0,14,3,3,0,9,5,3,5,2,1,4.0
44,2,0,3,625,1,4,3,3,4,1,50,3,2,0,2,2,5933,2,5197,9,0,12,3,4,0,10,2,2,5,2,2,3.0
44,2,0,3,986,1,8,4,1,1,1,62,4,1,2,4,1,2818,3,5044,2,1,24,4,3,1,10,2,2,3,2,0,2.0
44,2,0,3,661,1,9,2,1,2,1,61,3,1,6,1,1,2559,3,7508,1,1,13,3,4,0,8,0,3,8,7,7,1.0
44,2,0,3,1448,2,28,3,3,4,0,53,4,4,7,4,1,13320,0,11737,3,1,18,3,3,1,23,2,3,12,11,11,11.0
44,2,1,3,1376,0,1,2,3,2,1,91,2,3,1,1,1,10482,0,2326,9,0,14,3,4,1,24,1,3,20,6,3,6.0
44,2,1,3,1097,1,10,4,1,3,1,96,3,1,6,3,2,2936,3,10826,1,1,11,3,3,0,6,4,3,6,4,0,2.0
44,2,0,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,3,4279,2,0,13,3,4,0,6,3,3,0,0,0,0.0
44,2,0,3,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,3,7744,1,0,25,4,2,0,20,3,3,20,11,13,17.0
44,2,0,3,1117,1,2,1,1,1,0,72,4,1,6,4,1,2011,3,19982,1,0,13,3,4,1,10,5,3,10,5,7,7.0
44,2,0,3,1099,2,5,3,2,2,1,88,3,5,3,2,1,18213,1,8751,7,0,11,3,3,1,26,5,3,22,9,3,10.0
44,2,0,3,1199,1,4,2,1,3,1,92,4,5,3,1,0,19190,1,17477,1,0,14,3,4,2,26,4,2,25,9,14,13.0
44,2,1,3,621,1,15,3,3,1,0,73,3,3,0,4,1,7978,2,14075,1,0,11,3,4,1,10,2,3,10,7,0,5.0
44,2,1,3,935,1,3,3,1,1,1,89,3,1,2,1,1,2362,3,14669,4,0,12,3,3,0,10,4,4,3,2,1,2.0
44,2,0,0,981,1,5,3,1,3,1,90,2,1,2,3,2,3162,3,7973,3,0,14,3,4,0,7,5,3,5,2,0,3.0
44,2,0,3,1467,1,20,3,1,4,1,49,3,1,6,2,2,3420,3,21158,1,0,13,3,3,0,6,3,2,5,2,1,3.0
44,2,0,2,383,2,1,5,2,1,0,79,3,2,7,3,1,4768,3,9282,7,0,12,3,3,1,11,4,2,1,0,0,0.0
44,2,0,2,1193,1,2,1,3,2,1,86,3,3,4,3,2,10209,0,19719,5,1,18,3,2,0,16,2,2,2,2,2,2.0
44,2,0,3,136,1,28,3,1,4,1,32,3,4,5,1,1,16328,1,22074,3,0,13,3,3,1,24,1,4,20,6,14,17.0
44,2,0,3,1313,1,7,3,3,2,0,31,3,5,5,4,0,19049,1,3549,0,1,14,3,4,1,23,4,2,22,7,1,10.0
44,2,0,2,602,0,1,5,0,1,1,37,3,2,1,4,1,5743,2,10503,4,1,11,3,3,0,14,3,3,10,7,0,2.0
44,2,0,3,528,0,1,3,1,3,0,44,3,1,1,4,0,3195,3,4167,4,1,18,3,1,3,8,2,3,2,2,2,2.0
44,2,0,3,921,1,2,3,1,3,0,96,4,3,0,4,1,7879,2,14810,1,1,19,3,2,1,9,2,3,8,7,6,7.0
44,2,1,2,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,3,11092,1,1,12,3,3,3,6,2,2,5,3,2,3.0
44,2,0,3,170,1,1,4,1,2,1,78,4,2,0,1,1,5033,2,9364,2,0,15,3,4,1,10,5,3,2,0,2,2.0
44,2,0,3,1037,1,1,3,3,2,1,42,3,1,6,4,2,2436,3,13422,6,1,12,3,3,0,6,2,3,4,3,1,2.0
45,2,0,3,1339,1,7,3,1,2,1,59,3,3,6,1,0,9724,2,18787,2,0,17,3,3,1,25,2,3,1,0,0,0.0
45,2,0,3,194,1,9,3,1,2,1,60,3,2,2,2,0,2348,3,10901,8,0,18,3,3,1,20,2,1,17,9,0,15.0
45,2,0,3,1268,2,4,2,1,3,0,30,3,2,7,1,0,5006,2,6319,4,1,11,3,1,1,9,3,4,5,4,0,3.0
45,2,0,0,1195,1,2,2,3,1,1,65,2,4,3,4,1,16792,1,20462,9,0,23,4,4,1,22,1,3,20,8,11,8.0
45,2,0,0,1052,2,6,3,3,4,0,57,2,3,7,4,2,8865,2,16840,6,0,12,3,4,0,23,2,3,19,7,12,8.0
45,2,0,3,252,1,1,3,4,3,1,70,4,5,3,4,1,19202,1,15970,0,0,11,3,3,1,25,2,3,24,0,1,7.0
45,2,0,3,1385,1,20,2,3,3,1,79,3,4,0,4,1,13496,0,7501,0,1,14,3,2,0,21,2,3,20,7,4,10.0
45,2,0,2,1249,1,7,3,1,1,1,97,3,3,2,1,0,5210,2,20308,1,0,18,3,1,1,24,2,3,24,9,9,11.0
45,2,0,3,549,1,8,4,4,4,1,75,3,2,6,4,1,3697,3,9278,9,0,14,3,1,2,12,3,3,10,9,9,8.0
45,2,0,3,561,2,2,3,4,4,1,61,3,2,7,2,1,4805,3,16177,0,0,19,3,2,1,9,3,4,8,7,3,7.0
45,2,1,2,306,2,26,4,1,1,0,100,3,2,7,1,1,4286,3,5630,2,0,14,3,4,2,5,4,3,1,1,0,0.0
45,2,0,3,954,2,2,2,5,2,1,46,1,2,8,3,2,6632,2,12388,0,0,13,3,1,0,9,3,3,8,7,3,1.0
45,2,0,3,252,1,2,3,1,2,0,95,2,1,6,3,2,2274,3,6153,1,0,14,3,4,0,1,3,3,1,0,0,0.0
45,2,0,3,930,2,9,3,2,4,1,74,3,3,7,1,0,10761,0,19239,4,1,12,3,3,1,18,2,3,5,4,0,2.0
45,2,0,0,805,1,4,2,1,3,1,57,3,2,2,2,1,4447,3,23163,1,0,12,3,2,0,9,5,2,9,7,0,8.0
45,2,0,3,974,1,1,4,3,4,0,91,3,1,2,4,0,2270,3,11005,3,0,14,3,4,2,8,2,3,5,3,0,2.0
45,2,0,0,248,1,23,2,1,4,1,42,3,2,2,1,1,3633,3,14039,1,1,15,3,3,1,9,2,3,9,8,0,8.0
45,2,0,3,1234,2,11,2,1,4,0,90,3,4,3,4,1,17650,1,5404,3,0,13,3,2,1,26,4,4,9,3,1,1.0
45,2,0,3,788,0,24,4,3,2,1,36,3,1,1,2,2,2177,3,8318,1,0,16,3,1,0,6,3,3,6,3,0,4.0
45,2,0,0,1050,2,9,4,1,2,0,65,2,2,7,3,1,5593,2,17970,1,0,13,3,4,1,15,2,3,15,10,4,12.0
45,2,0,3,1457,1,7,3,3,1,0,83,3,1,6,3,1,4477,3,20100,4,1,19,3,3,1,7,2,2,3,2,0,2.0
45,2,1,3,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,1,2493,2,1,16,3,1,0,26,2,3,24,10,1,11.0
45,2,0,2,364,1,25,3,3,2,0,83,3,5,3,2,2,18061,1,13035,3,0,22,4,3,0,22,4,3,0,0,0,0.0
45,2,0,3,1038,1,20,3,3,2,1,95,1,3,0,1,0,10851,0,19863,2,1,18,3,2,1,24,2,3,7,7,0,7.0
45,2,0,3,1448,1,29,3,5,2,1,55,3,3,4,4,1,9380,2,14720,4,1,18,3,4,2,10,4,4,3,1,1,2.0
45,2,0,3,950,1,28,3,5,4,1,97,3,1,6,4,1,2132,3,4585,4,0,20,4,4,1,8,3,3,5,4,0,3.0
45,2,0,3,538,1,1,4,5,1,1,66,3,3,0,2,0,7441,2,20933,1,0,12,3,1,3,10,4,3,10,8,7,7.0
45,2,0,3,1015,1,5,5,3,3,0,50,1,2,2,1,2,5769,2,23447,1,1,14,3,1,0,10,3,3,10,7,1,4.0
45,2,0,0,336,2,26,3,2,1,1,52,2,2,7,1,1,4385,3,24162,1,0,15,3,1,1,10,2,3,10,7,4,5.0
45,2,0,3,1329,1,2,2,4,4,0,59,2,2,4,4,0,5770,2,5388,1,0,19,3,1,2,10,3,3,10,7,3,9.0
45,2,0,0,1238,1,1,1,1,3,1,74,2,3,0,3,1,10748,0,3395,3,0,23,4,4,1,25,3,2,23,15,14,4.0
45,2,0,3,1005,1,28,2,5,4,0,48,2,4,5,2,2,16704,1,17119,1,0,11,3,3,0,21,2,3,21,6,8,6.0
45,2,0,3,176,0,4,3,1,3,0,56,1,3,1,3,1,9756,2,6595,4,0,21,4,3,2,9,2,4,5,0,0,3.0
45,2,0,0,589,2,2,4,1,3,0,67,3,2,7,3,1,5154,2,19665,4,0,22,4,2,2,10,3,4,8,7,5,7.0
45,2,0,3,556,1,25,2,1,2,0,93,2,2,4,4,1,5906,2,23888,0,0,13,3,4,2,10,2,2,9,8,3,8.0
45,2,0,2,1297,1,1,4,3,2,1,44,3,2,0,3,2,5399,2,14511,4,0,12,3,3,0,12,3,3,4,2,0,3.0
45,2,0,3,374,2,20,3,1,4,0,50,3,2,7,3,2,4850,3,23333,8,0,15,3,3,0,8,3,3,5,3,0,1.0
46,3,0,2,1211,2,5,4,2,1,1,98,3,2,7,4,2,5772,2,20445,4,1,21,4,3,0,14,4,3,9,6,0,8.0
46,3,0,3,945,0,5,2,3,2,1,80,3,2,1,2,0,5021,2,10425,8,1,22,4,4,1,16,2,3,4,2,0,2.0
46,3,1,3,669,2,9,2,3,3,1,64,2,3,7,4,2,9619,2,13596,1,0,16,3,4,0,9,3,3,9,8,4,7.0
46,3,0,2,638,1,1,3,3,3,1,40,2,3,0,1,1,10673,0,3142,2,1,13,3,3,1,21,5,2,10,9,9,5.0
46,3,0,3,526,2,1,2,2,2,0,92,3,3,7,1,0,10453,0,2137,1,0,25,4,3,3,24,2,3,24,13,15,7.0
46,3,0,3,488,2,2,3,5,3,0,75,1,4,3,2,1,16872,1,14977,3,1,12,3,2,1,28,2,2,7,7,7,7.0
46,3,0,0,1144,1,7,4,3,3,0,30,3,2,4,3,1,5258,2,16044,2,0,14,3,3,0,7,2,4,1,0,0,0.0
46,3,0,3,1485,1,18,3,3,3,0,87,3,2,4,3,0,4810,3,26314,2,0,14,3,3,1,19,5,2,10,7,0,8.0
46,3,0,3,1009,1,2,3,1,1,1,51,3,4,5,3,1,17861,1,2288,6,0,13,3,3,0,26,2,1,3,2,0,1.0
46,3,0,3,1125,2,10,3,2,3,0,94,2,3,7,4,1,9071,2,11563,2,1,19,3,3,1,15,3,3,3,2,1,2.0
